,goldDiff - TOP_-56to0,goldDiff - JG_-85to0,goldDiff - SUPP_-21to0,item0 - SUPPR_NoItem,item0 - SUPPB_NoItem,level - TOPB_0to3,level - SUPPR_0to2,level - JGB_0to3,level - MIDB_0to3,level - ADCB_0to2,level - SUPPB_0to2,level - TOPR_0to3,level - JGR_0to3,level - MIDR_0to3,level - ADCR_0to2,minute_0to4,xpDiff - MID_-11to18,wardsPlaced - TOPB
7615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7618,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7620,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7630,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7632,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7633,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7634,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7635,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
7636,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
7637,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7640,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7648,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7649,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7650,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7652,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7660,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7661,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7666,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7667,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7668,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7669,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7670,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
7671,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
7672,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
7673,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
7674,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7675,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7680,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7681,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7688,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7690,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7702,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7708,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7709,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
7710,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
7711,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7713,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7717,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7720,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7721,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7730,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7739,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7740,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7747,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7748,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
7749,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
7750,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
7751,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7755,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7757,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7760,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7761,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7763,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7765,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7770,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7771,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7779,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7780,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7787,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7788,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7789,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
7790,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7792,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7810,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7811,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7820,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7829,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7830,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7831,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
7832,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
7833,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7840,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7841,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7849,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7850,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7851,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7852,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7854,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7858,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7859,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7860,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7861,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7864,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7865,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7867,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7868,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7869,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7870,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7871,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
7872,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7873,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7878,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7880,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7887,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7890,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7891,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7899,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7901,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7902,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7904,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
7905,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
7906,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
7907,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7908,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7910,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7911,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7915,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7918,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7919,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7920,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7928,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7929,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7930,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7936,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7937,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7938,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
7939,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
7940,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
7941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7942,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7943,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7944,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7953,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7960,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7965,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
